id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1199789141472362496,1199789141472362496,2019-11-28 02:06:36 IST,2019-11-28,02:06:36,+0530,594835261,lloydxkey,Lloyd Croskey,,You can't expect to dictate medicare for all. I like my Kaiser Permanente. Millions of people work for many insurance companies and have stock in those companies. It would be a disaster.,en,[],[],[],0,0,1,[],[],https://twitter.com/Lloydxkey/status/1199789141472362496,False,https://twitter.com/JasonOverstreet/status/1199678438388490247,0,,,,,,,,[],,,,
1199748932546502658,1199748932546502658,2019-11-27 23:26:50 IST,2019-11-27,23:26:50,+0530,3008669265,ingramkoolman,Ingram Koolman,,So the poll cited in this that shows a decline in the popularity of Medicare for all was done by the Kaiser Family Foundation which yes the same Kaiser family of Kaiser Permanente which who would've guessed is a private health insurance company. Not hard to figure that one out!,en,[],[],[],1,3,5,[],[],https://twitter.com/IngramKoolman/status/1199748932546502658,False,https://twitter.com/samstein/status/1199741596650135552,0,,,,,,,,[],,,,
1199634394270576645,1199632356602191872,2019-11-27 15:51:42 IST,2019-11-27,15:51:42,+0530,716543410757320704,jrex62,Jrex62 #MMT#UBI,,@iainjwatson @jeremycorbyn @BorisJohnson @UKLabour Check out Strategic Transformation Plans (Accountable Care Organisations) . Preparation for US Health Insurance introduction. The Kaiser Permanente model of US private healthcare. #NHSNotforSale #Ge2019,en,[],[],[],0,0,0,"['nhsnotforsale', 'ge2019']",[],https://twitter.com/jrex62/status/1199634394270576645,False,,0,,,,,,,,"[{'screen_name': 'iainjwatson', 'name': 'iain watson', 'id': '116845797'}, {'screen_name': 'jeremycorbyn', 'name': 'Jeremy Corbyn', 'id': '117777690'}, {'screen_name': 'BorisJohnson', 'name': 'Boris Johnson', 'id': '3131144855'}, {'screen_name': 'UKLabour', 'name': 'The Labour Party', 'id': '14291684'}]",,,,
1199145534709288962,1199145534709288962,2019-11-26 07:29:09 IST,2019-11-26,07:29:09,+0530,10930192,angelbaby4ever,J. Frederick-Lathem,,"My answer to Should I use Kaiser Permanente or Blue Shield for health insurance? Besides cost, what else should I consider?  https://t.co/SljCoVACZK",en,[],['https://www.quora.com/Should-I-use-Kaiser-Permanente-or-Blue-Shield-for-health-insurance-Besides-cost-what-else-should-I-consider/answer/Jennifer-Frederick-Lathem?share=bf5953dd'],[],0,0,0,[],[],https://twitter.com/angelbaby4ever/status/1199145534709288962,False,,0,,,,,,,,[],,,,
1199025140576800769,1199025140576800769,2019-11-25 23:30:44 IST,2019-11-25,23:30:44,+0530,15790393,arsduo,Alex Koppel,,"The only private insurance I've ever liked, Kaiser Permanente, was a non-profit organized like the NHS in miniature. If an MD ordered something, it just happened; there was literally no one to approve or deny anything and no concept of a claim.",en,[],[],[],2,0,2,[],[],https://twitter.com/arsduo/status/1199025140576800769,False,https://twitter.com/mateovonchicago/status/1198704394176479233,0,,,,,,,,[],,,,
1198991960792535041,1198991960792535041,2019-11-25 21:18:54 IST,2019-11-25,21:18:54,+0530,25003152,moetkacik,moe tkacik,,"I will admit to having liked a health insurance company, it's called Kaiser Permanente &amp; it is the only insurer any legit human has ever liked because it's open all night, copays are rare &amp; usually $20, everything is in 1 building &amp; no fucking paperwork. Like multicultural Norway",en,[],[],[],7,0,9,[],[],https://twitter.com/moetkacik/status/1198991960792535041,False,https://twitter.com/willmenaker/status/1198702813334913025,0,,,,,,,,[],,,,
1198843456346439680,1198843456346439680,2019-11-25 11:28:48 IST,2019-11-25,11:28:48,+0530,1190579466730295296,jahisatanas,Jen⛧Satanas⸸♿🏳️‍🌈,,"If you are #trans I HIGHLY recommend Kaiser Permanente medical insurance in California. They have AMAZING trans benefits. HRT, Hair removal (including genital), SRS, FFS, top surgery, and boob jobs. My SRS was done by their guy Dr. Ali Salim in San Francisco.",en,[],[],[],0,0,1,['trans'],[],https://twitter.com/JahiSatanas/status/1198843456346439680,False,,0,,,,,,,,[],,,,
1198836221088346113,1198787351268483072,2019-11-25 11:00:03 IST,2019-11-25,11:00:03,+0530,146647465,donaldfr,Donald F. Robertson,,"@luismen1991 Closest thing we have to public medical insurance is Kaiser Permanente, and I love Kaiser. Their care seems fine even to this expensive old man, but even if it weren't, I would gladly give up last 5 yrs of my life to avoid the peperwork my friends on private insurance go through",en,[],[],[],0,0,0,[],[],https://twitter.com/DonaldFR/status/1198836221088346113,False,,0,,,,,,,,"[{'screen_name': 'luismen1991', 'name': 'Jose Luis Feliciano', 'id': '1106006280689332224'}]",,,,
1197962482125606913,1197962482125606913,2019-11-23 01:08:07 IST,2019-11-23,01:08:07,+0530,94675561,kennydeforest,Casey Anfernee Hardaway,,"Finally got health insurance through Kaiser Permanente which either means permanent German rule or permanent German hard roll and, frankly, I'm pulling for the rolls",en,[],[],[],1,0,14,[],[],https://twitter.com/KennyDeForest/status/1197962482125606913,False,,0,,,,,,,,[],,,,
1197530872527937536,1197529199189331969,2019-11-21 20:33:03 IST,2019-11-21,20:33:03,+0530,2776692084,superhayo,henlo world,,"@TravisDotRun the only way this comparison makes sense is if they're proposing that we nationalize kaiser permanente and put its executives on an ice floe. otherwise, the point remains that we don't want private insurance no matter how good it is.",en,[],[],[],0,1,3,[],[],https://twitter.com/superhayo/status/1197530872527937536,False,,0,,,,,,,,[],,,,
1197341436561285125,1197340063375515650,2019-11-21 08:00:18 IST,2019-11-21,08:00:18,+0530,17754980,janinsanfran,janinsanfran,,"@JessLivMo Like Kaiser Permanente -- but not so much I don't want everyone to have great, fair, affordable health insurance!",en,[],[],[],2,1,4,[],[],https://twitter.com/janinsanfran/status/1197341436561285125,False,,0,,,,,,,,"[{'screen_name': 'JessLivMo', 'name': 'Jess Morales Rocketto', 'id': '78776348'}]",,,,
1197256242856488960,1197003944360198144,2019-11-21 02:21:46 IST,2019-11-21,02:21:46,+0530,584563523,guamwatt,Graham,,"@elektrotal Doctor visit to check for whiplash neck injury.  Ask me how I know, be certain to tell them it was an automobile accident as they may need to use other doctors/clinics when automobile insurance is involved vs Kaiser Permanente HMO.  Ask me how I know.",en,[],[],[],1,0,0,[],[],https://twitter.com/guamwatt/status/1197256242856488960,False,,0,,,,,,,,"[{'screen_name': 'elektrotal', 'name': 'Shivam Bhatt', 'id': '82991118'}]",,,,
1197237915908214786,1197237915908214786,2019-11-21 01:08:57 IST,2019-11-21,01:08:57,+0530,3098172683,laurenreneecash,Lauren Cash,,I’m super happy with Kaiser Permanente and how well they have taken care of my needs so far in case anyone is wondering about insurance . 🙌🏼,en,[],[],[],0,0,4,[],[],https://twitter.com/LaurenReneeCash/status/1197237915908214786,False,,0,,,,,,,,[],,,,
1197234043357712384,1197234043357712384,2019-11-21 00:53:34 IST,2019-11-21,00:53:34,+0530,24372316,madmike111,Mikeee Edwards,,"Pete has to explain a $76k donation from Kaiser Permanente (The guys who brought to ""For Profit"" health insurance)",en,[],[],[],0,0,0,[],[],https://twitter.com/madmike111/status/1197234043357712384,False,,0,,,,,,,,[],,,,
1197222996189925376,1197222996189925376,2019-11-21 00:09:40 IST,2019-11-21,00:09:40,+0530,27482078,novaalamak,Haven't You Heard? I'm Sakutaro,,"Kaiser Permanente fuckin sucks! My family pays too much for health insurance and it isn't even good! Doctors constantly late for appointments, calling ahead to try and avert actual visits, barely available when you need em, and ""co-pays"" are such a weak mask for expenses",en,[],[],[],2,0,1,[],[],https://twitter.com/NovaAlamak/status/1197222996189925376,False,,0,,,,,,,,[],,,,
1197219937133060096,1197219937133060096,2019-11-20 23:57:30 IST,2019-11-20,23:57:30,+0530,22578450,esrdguy,Robert Hickey,,Kaiser Permanente’s new medical school to be named after late CEO Bernard Tyson  https://t.co/hmr8u1cMsr  DON'T EVEN THINK ABOUT ENROLLING IN @aboutKP  insurance! Everything outside CA is secondary! I had a stroke in Kaiser doctor's office! HE DIDN'T KNOW WHAT TO DO! #BEWARE,en,"[{'screen_name': 'aboutkp', 'name': 'kaiser permanente', 'id': '17372405'}]",['https://www.sacbee.com/news/local/health-and-medicine/article237517904.html'],[],0,0,0,['beware'],[],https://twitter.com/ESRDguy/status/1197219937133060096,False,,0,,,,,,,,[],,,,
1197057981256552449,1196890773096144897,2019-11-20 13:13:57 IST,2019-11-20,13:13:57,+0530,402699012,cormjah,CormaJ #GTTO,,"@LarterNiall @JohnLew82183186 @afneil If you're interested, look into J Hunt meetings with Kaiser Permanente. KP being the authors of the Americans terrible insurance based system.",en,[],[],[],1,0,0,[],[],https://twitter.com/cormjah/status/1197057981256552449,False,,0,,,,,,,,"[{'screen_name': 'JohnLew82183186', 'name': 'John Lewis', 'id': '1108473291424055297'}, {'screen_name': 'afneil', 'name': 'Andrew Neil', 'id': '136004952'}]",,,,
1196924411707875334,1196907892105973768,2019-11-20 04:23:12 IST,2019-11-20,04:23:12,+0530,875227910461935616,brianse83366858,Brian Sellers,,"@jeremycorbyn Do you know the exact number of senior NHS managers who were sent to look at Kaiser Permanente in California an American private insurance based service, nor do I but it was many.",en,[],[],[],0,0,0,[],[],https://twitter.com/BrianSe83366858/status/1196924411707875334,False,,0,,,,,,,,"[{'screen_name': 'jeremycorbyn', 'name': 'Jeremy Corbyn', 'id': '117777690'}]",,,,
1196863837133328384,1196809845665599493,2019-11-20 00:22:30 IST,2019-11-20,00:22:30,+0530,178808171,bigdaddy_ed,Edward Bremer,,"@KatieBoWill @TheRickWilson First thing I see is the Kaiser Foundation. Kaiser Permanente anyone? Health Insurance company so your poll Axios is not based in any type of reality. They are going to be out of business soon enough, Medicare for All is coming like it or not.",en,[],[],[],0,0,0,[],[],https://twitter.com/bigdaddy_ed/status/1196863837133328384,False,,0,,,,,,,,"[{'screen_name': 'KatieBoWill', 'name': 'Katie Bo Williams', 'id': '2375574151'}, {'screen_name': 'TheRickWilson', 'name': 'Rick Wilson', 'id': '19084896'}]",,,,
1196669663385489408,1196669663385489408,2019-11-19 11:30:55 IST,2019-11-19,11:30:55,+0530,84984982,adaptiveoptics,Mark Rushing,,"Man health insurance is too expensive. Cheapest plan I can find is about $525/mo and that’s with a $7,000 deductible. And it’s a very limited network (Kaiser Permanente).  https://t.co/1o2k0d4VI5",en,[],[],['https://pbs.twimg.com/tweet_video_thumb/EJtstt3UcAA4H5I.jpg'],0,0,0,[],[],https://twitter.com/adaptiveoptics/status/1196669663385489408,False,,1,https://pbs.twimg.com/tweet_video_thumb/EJtstt3UcAA4H5I.jpg,,,,,,,[],,,,
1196447143659212800,1196447143659212800,2019-11-18 20:46:42 IST,2019-11-18,20:46:42,+0530,785117953981153282,dunlapfinancial,"Gregory A. Dunlap, Sr | Notary",,We are excited to announce our medium and large group insurance benefits offerings through our agency partnership with Kaiser Permanente!  https://t.co/9xBYfGAWkE,en,[],[],['https://pbs.twimg.com/media/EJqiVacXkAAixLh.jpg'],1,0,0,[],[],https://twitter.com/DunlapFinancial/status/1196447143659212800,False,,1,https://pbs.twimg.com/media/EJqiVacXkAAixLh.jpg,,,,,,,[],,,,
1195813587236708352,1195813587236708352,2019-11-17 02:49:10 IST,2019-11-17,02:49:10,+0530,1087157128345747456,i_mhadley,Maylanne M Hadley,,Your all fucken serial murders for life insurance fraud stupid THE BUS DRIVERS....OHH APN SECURITY YOU ALL SUCK ANYWAYS....OHH KAISER PERMANENTE..LOOK AT YOUR STAFF.. THERE ALL FRAUDULENT MURDERS TOO..STUPID TARGETERS..,en,[],[],[],0,0,0,[],[],https://twitter.com/i_mhadley/status/1195813587236708352,False,,0,,,,,,,,[],,,,
1195582475642245126,1195582475642245126,2019-11-16 11:30:49 IST,2019-11-16,11:30:49,+0530,4257941533,zancudomine,Jorge Restrepo M y F,,"Obituary  Bernard J. Tyson, Chairman of Health Care Giant, Dies at 60  After rising up its ladder, he ran Kaiser Permanente, the admired California organization that integrates hospitals, clinics and health insurance   https://t.co/qFQ2f7O3Xc (The New York Times)",en,[],['https://www.nytimes.com/2019/11/11/business/bernard-j-tyson-dead.html'],[],0,0,0,[],[],https://twitter.com/zancudomine/status/1195582475642245126,False,,0,,,,,,,,[],,,,
1195065210064625664,1194438211034107905,2019-11-15 01:15:23 IST,2019-11-15,01:15:23,+0530,4013249297,dbanksiii,Dennis- Less divide and more unite.,,"@ecnum12 So let me use my insurance as an example, I have health insurance with Kaiser-Permanente thru my job. Kaiser is a HMO and I am charged a certain premium by Kaiser which I pay monthly and can access their medical services.",en,[],[],[],1,0,0,[],[],https://twitter.com/dbanksiii/status/1195065210064625664,False,,0,,,,,,,,"[{'screen_name': 'ecnum12', 'name': 'Elaine C', 'id': '2381174667'}]",,,,
1194979477199015939,1194310336498851840,2019-11-14 19:34:43 IST,2019-11-14,19:34:43,+0530,4013249297,dbanksiii,Dennis- Less divide and more unite.,,"@ecnum12 @Ceakin23 @Linda06770 @Omars_Words @Mac__User @TrumpWarRoom @realDonaldTrump Elaine,  Again, it doesn't seem that you have private insurance. I have Kaiser Permanente for my family, I pay my premium each month and have never received or seen anything like what you just posted from ACA. I have a feeling that the company you work for uses ACA for you.",en,[],[],[],1,0,0,[],[],https://twitter.com/dbanksiii/status/1194979477199015939,False,,0,,,,,,,,"[{'screen_name': 'ecnum12', 'name': 'Elaine C', 'id': '2381174667'}, {'screen_name': 'Ceakin23', 'name': 'Anti-Cultist', 'id': '46688703'}, {'screen_name': 'Linda06770', 'name': 'EOTWAWKI', 'id': '59456292'}, {'screen_name': 'Mac__User', 'name': 'ML', 'id': '28895629'}, {'screen_name': 'TrumpWarRoom', 'name': 'Trump War Room', 'id': '1108472017144201216'}, {'screen_name': 'realDonaldTrump', 'name': 'Donald J. Trump', 'id': '25073877'}]",,,,
1194842461606039617,1194723625917722624,2019-11-14 10:30:16 IST,2019-11-14,10:30:16,+0530,383218639,_linglingchen_,Lingling Chen,,"@Bosefina After my pregnancy I think the integrated model of Kaiser Permanente should be the future: insurance + provider + pharmacy. I get my results immediately, get special tests done in same location.  Of course a medical sherpa is a wonderful idea before that comes true!",en,[],[],[],0,0,3,[],[],https://twitter.com/_linglingchen_/status/1194842461606039617,False,,0,,,,,,,,"[{'screen_name': 'Bosefina', 'name': 'Bo Ren', 'id': '216857985'}]",,,,
1194751760184889346,1194751760184889346,2019-11-14 04:29:51 IST,2019-11-14,04:29:51,+0530,27702863,tinavonn,Tina Vonn,,Does anyone have Molina healthcare or Kaiser Permanente for your health insurance? And if you do can you recommend either?,en,[],[],[],0,0,0,[],[],https://twitter.com/Tinavonn/status/1194751760184889346,False,,0,,,,,,,,[],,,,
1194747292621901824,1194565859332837377,2019-11-14 04:12:06 IST,2019-11-14,04:12:06,+0530,991334255379795968,jac0691,Jacqueline Mojito,,@BenJolly9 @LeftieK13 Those without health insurance in the US are vulnerable to patient dumping. A Kaiser Permanente hospital was sued after putting a patient into a cab  wearing just her hospital gown. The driver was told to dump her in skid row. Jeremy Hunt planned to bring their model into the NHS,en,[],[],[],0,2,3,[],[],https://twitter.com/Jac0691/status/1194747292621901824,False,,0,,,,,,,,"[{'screen_name': 'BenJolly9', 'name': 'Ben', 'id': '989613507552448512'}]",,,,
1194618027561639937,1194618027561639937,2019-11-13 19:38:27 IST,2019-11-13,19:38:27,+0530,570816898,dclarediane,Diane Lange,,"Thread by @cjtruth: ""Kaiser Permanente CEO Tyson dies unexpectedly at 60  https://t.co/meh5ObV0zE… Health-insurance giant Kaiser Permanentbrates sexualized men in dresses reading to kids. Shows a drag queen reading and dancing for laughing children b […]""  https://t.co/rzVpHGTVOf",en,"[{'screen_name': 'cjtruth', 'name': 'cjtruth', 'id': '49023129'}]","['http://abcnews.go.com/US/wireStory/k', 'https://threadreaderapp.com/thread/1193652549930405894.html']",[],0,0,0,[],[],https://twitter.com/DclareDiane/status/1194618027561639937,False,,0,,,,,,,,[],,,,
1194613660183867392,1194613660183867392,2019-11-13 19:21:06 IST,2019-11-13,19:21:06,+0530,122154024,kotaknaren,Naren,,RT @ParvezFattehMD: #HealthIndustry #Insurance A Look Back At The Legacy Left Behind Following Kaiser Permanente CEO Bernard Tyson’s Death  https://t.co/8M00bR6b9y  https://t.co/yFkRX3KBTe,en,[],['http://dlvr.it/RJBtzk'],['https://pbs.twimg.com/media/EJQd4mkVAAUUrM7.jpg'],0,0,0,"['healthindustry', 'insurance']",[],https://twitter.com/kotaknaren/status/1194613660183867392,False,,1,https://pbs.twimg.com/media/EJQd4mkVAAUUrM7.jpg,,,,,,,[],,,,
1194612660962115584,1194612660962115584,2019-11-13 19:17:07 IST,2019-11-13,19:17:07,+0530,45764586,_parvezmd,Parvez Fatteh,,#HealthIndustry #Insurance A Look Back At The Legacy Left Behind Following Kaiser Permanente CEO Bernard Tyson’s Death  https://t.co/YmeXxkWAa6  https://t.co/0QwAvFVAlM,en,[],['http://dlvr.it/RJBtzk'],['https://pbs.twimg.com/media/EJQd4mkVAAUUrM7.jpg'],0,0,0,"['healthindustry', 'insurance']",[],https://twitter.com/_parvezMD/status/1194612660962115584,False,,1,https://pbs.twimg.com/media/EJQd4mkVAAUUrM7.jpg,,,,,,,[],,,,
1194449112349003777,1194449112349003777,2019-11-13 08:27:14 IST,2019-11-13,08:27:14,+0530,3236648948,jamar_100,Jamar James,,Trying to stay alive and they trying to charge me for breathing! Lol  When you pay for your own medical insurance and cheap at the same time.. Lol — at Kaiser Permanente Harbor Park  https://t.co/10FKVDy513,en,[],['https://www.facebook.com/617730985/posts/10156641381700986/'],[],0,0,0,[],[],https://twitter.com/Jamar_100/status/1194449112349003777,False,,0,,,,,,,,[],,,,
1194390128703225857,1194390128703225857,2019-11-13 04:32:52 IST,2019-11-13,04:32:52,+0530,26362278,patrickianclark,Patrick Ian Clark,,"@AllisonBJanney, who played CJ Cregg on NBC’s The West Wing, is doing voiceovers for Kaiser Permanente health insurance commercials. President Bartlet would have wanted #MedicareForAll.  https://t.co/YlxEEbHz29 #Bernie2020",en,[],['https://youtu.be/MB21sEtIAc0'],[],0,1,0,"['medicareforall', 'bernie2020']",[],https://twitter.com/PatrickIanClark/status/1194390128703225857,False,,0,,,,,,,,[],,,,
1194128323766415360,1194128323766415360,2019-11-12 11:12:32 IST,2019-11-12,11:12:32,+0530,1051852422820196354,dewasaviral,Kumpulan cerita dewasa yang viral dan banyak cari,," https://t.co/eKgdhsqYV0 Bernard J. Tyson, Chairman of Health Care Giant, Dies at 60: After rising up its ladder, he ran Kaiser Permanente, the admired California organization that integrates hospitals, clinics and health insurance.  https://t.co/5cs2eTn4Jv",en,[],['http://kask.us/iCJTb'],['https://pbs.twimg.com/media/EJJlYdNU0AA3AeP.jpg'],0,0,1,[],[],https://twitter.com/DewasaViral/status/1194128323766415360,False,,1,https://pbs.twimg.com/media/EJJlYdNU0AA3AeP.jpg,,,,,,,[],,,,
1194095387457544192,1194025632616730625,2019-11-12 09:01:40 IST,2019-11-12,09:01:40,+0530,1161824160168833024,jimmytrjt,trjt 🗽🧢🍎,,@YangGangSoCal My dads insurance through the post office is great.  My kaiser Permanente platinum is expensive but great.   I see no problem in having both systems?,en,[],[],[],0,0,0,[],[],https://twitter.com/jimmytrjt/status/1194095387457544192,False,,0,,,,,,,,[],,,,
1193930524701708288,1193930524701708288,2019-11-11 22:06:33 IST,2019-11-11,22:06:33,+0530,2880919717,sprtwlf,Cookie Weaver,,I was forced to go to Kaiser Permanente by the comptroller for Ed Bozarth Chevrolet because she like them I never had worse insurance for medical needs in my life. My husband suffered greatly at their hands....  https://t.co/RUH99LRus3,en,[],['https://pbs.twimg.com/media/EIKzjS8WsAE9Ges?format=jpg&name=large'],[],0,0,0,[],[],https://twitter.com/sprtwlf/status/1193930524701708288,False,,0,,,,,,,,[],,,,
1193889451656781824,1193853372836786176,2019-11-11 19:23:21 IST,2019-11-11,19:23:21,+0530,2356586227,0shinediamond0,💜Cécile💜,,"Kaiser also promised and signed onto the Affordable Care Act, pushed down our throats by BO.  ""Kaiser Permanente will continue to offer coverage options through the ACA health insurance exchanges during 2018, the payer and provider announced this week.",en,[],[],[],1,0,0,[],[],https://twitter.com/0ShineDiamond0/status/1193889451656781824,False,,0,,,,,,,,[],,,,
1193888844623630338,1193888844623630338,2019-11-11 19:20:56 IST,2019-11-11,19:20:56,+0530,122154024,kotaknaren,Naren,,RT @ParvezFattehMD: #HealthIndustry #Insurance Kaiser Permanente CEO Bernard Tyson Dies Unexpectedly At Age 60  https://t.co/A5l9ANMWsu  https://t.co/JYGVLM0vDf,en,[],['http://dlvr.it/RJ3X8d'],['https://pbs.twimg.com/media/EJGLJzuUUAMCFiy.jpg'],0,0,0,"['healthindustry', 'insurance']",[],https://twitter.com/kotaknaren/status/1193888844623630338,False,,1,https://pbs.twimg.com/media/EJGLJzuUUAMCFiy.jpg,,,,,,,[],,,,
1193888378653069313,1193888378653069313,2019-11-11 19:19:05 IST,2019-11-11,19:19:05,+0530,45764586,_parvezmd,Parvez Fatteh,,#HealthIndustry #Insurance Kaiser Permanente CEO Bernard Tyson Dies Unexpectedly At Age 60  https://t.co/a1JMWAPwLG  https://t.co/0T4QzxXbb3,en,[],['http://dlvr.it/RJ3X8d'],['https://pbs.twimg.com/media/EJGLJzuUUAMCFiy.jpg'],0,0,0,"['healthindustry', 'insurance']",[],https://twitter.com/_parvezMD/status/1193888378653069313,False,,1,https://pbs.twimg.com/media/EJGLJzuUUAMCFiy.jpg,,,,,,,[],,,,
1193784386174509056,1193784386174509056,2019-11-11 12:25:51 IST,2019-11-11,12:25:51,+0530,19808551,heleenamck,H,,"If you keep up in health care news, you know Kaiser Permanente... their health care system is so unique, as is their employee insurance model &amp; more. He seemed to be a very impactful CEO so that's gotta be a terrible, shocking loss for them. Sending love to all who loved him. 💕",en,[],[],[],0,0,1,[],[],https://twitter.com/heleenamck/status/1193784386174509056,False,https://twitter.com/cnnbrk/status/1193628386490494978,0,,,,,,,,[],,,,
1193763705931984896,1193763705931984896,2019-11-11 11:03:41 IST,2019-11-11,11:03:41,+0530,2990314879,cambryncourson,Cambryn Courson,,"Remove insurance why all 37272+#8#72728273+28277282+2282+2+29272728382+2722+28373+3+383 me goddess brought back to talk to shut down 27282+28282+2727#+282+282822 insurance how what where 27272+27#7272828282929""Kaiser Permanente CEO Bernard Tyson has died""   https://t.co/23hfdhbL2t",en,[],['https://twitter.com/i/events/1193630058251870208'],[],0,0,0,[],[],https://twitter.com/cambryncourson/status/1193763705931984896,False,,0,,,,,,,,[],,,,
1193734009622343680,1193734009622343680,2019-11-11 09:05:41 IST,2019-11-11,09:05:41,+0530,731157454763892736,vet_insurance,Jack Lungmus,,"Health-care leaders mourn Kaiser Permanente CEO Bernard Tyson, who unexpectedly died at age 60 - CNBC  https://t.co/gNpaY9jgRQ Go here for new health plans at lower costs  https://t.co/pvdyhOTucF",en,[],"['https://cnb.cx/2X3ugNE', 'http://bit.ly/2qyShQi']",[],0,0,0,[],[],https://twitter.com/vet_insurance/status/1193734009622343680,False,,0,,,,,,,,[],,,,
1193698812574892032,1193623915559628802,2019-11-11 06:45:49 IST,2019-11-11,06:45:49,+0530,7816702,researchagain,Researchagain,,"@aboutKP @BernardJTyson In the past few yrs, a friend &amp; brilliant, renowned cardiologist suddenly went to work for KP. Also several friends suddenly changed insurance to KP.  Reason: CEO Mr. Tyson made great advances at Kaiser Permanente.  May he rest in peace &amp; God comfort his family &amp;. friends.",en,[],[],[],2,0,6,[],[],https://twitter.com/Researchagain/status/1193698812574892032,False,,0,,,,,,,,"[{'screen_name': 'aboutKP', 'name': 'Kaiser Permanente', 'id': '17372405'}, {'screen_name': 'BernardJTyson', 'name': 'Bernard J.Tyson, Former Chairman and CEO', 'id': '1287172722'}]",,,,
1193685978839494656,1193685978839494656,2019-11-11 05:54:49 IST,2019-11-11,05:54:49,+0530,455093636,kimshoecrzy,Lady Danbury's eyebrows,,I didn't know the CEO of Kaiser Permanente was a Black man. Prayers to his family. But it also puts a face on this whole all private insurance carriers are spawns of Satan. There are real people that work for insurance companies too.,en,[],[],[],0,1,1,[],[],https://twitter.com/KimShoeCrzy/status/1193685978839494656,False,,0,,,,,,,,[],,,,
1193681927372304384,1193606735937835008,2019-11-11 05:38:43 IST,2019-11-11,05:38:43,+0530,14856406,iolantherosa,IolantheRosa,,"@NPR Really surprised they generally negative response here. Kaiser Permanente is a nonprofit, and provides better healthcare than many insurers. I’m all for Universal healthcare, but if you have to have insurance, Kaiser is one of the best.",en,[],[],[],5,0,12,[],[],https://twitter.com/iolantherosa/status/1193681927372304384,False,,0,,,,,,,,"[{'screen_name': 'NPR', 'name': 'NPR', 'id': '5392522'}]",,,,
1193679274022072321,1193679274022072321,2019-11-11 05:28:11 IST,2019-11-11,05:28:11,+0530,1442464543,msbirdiejalwar,👶🏼 Mama Birdie (⊙v⊙) 🥧🌰🍁🦃,,Kaiser Permanente CEO Bernard Tyson has died: I wonder if he had KP insurance? Might explain why he suddenly died. 🤔 like my friends sister would have if she had listened to KP doctors and waited a month to see someone.   https://t.co/uW5ZISH2gQ,en,[],['https://twitter.com/i/events/1193630058251870208'],[],0,0,0,[],[],https://twitter.com/msbirdiejalwar/status/1193679274022072321,False,,0,,,,,,,,[],,,,
1193638529588437002,1193635704754061312,2019-11-11 02:46:16 IST,2019-11-11,02:46:16,+0530,1004748687866769409,mrhughjasnips,Hugh Jasnips ➐,,@NBCNews Condolences to his family And to anyone else who has Kaiser Permanente for insurance.,en,[],[],[],0,0,0,[],[],https://twitter.com/MrHughJasnips/status/1193638529588437002,False,,0,,,,,,,,"[{'screen_name': 'NBCNews', 'name': 'NBC News', 'id': '14173315'}]",,,,
1193616995586990080,1193606735937835008,2019-11-11 01:20:42 IST,2019-11-11,01:20:42,+0530,1066814759654187008,808maukamakai,Daina*Maukamakai,,"@NPR My family and I have had Kaiser Permanente insurance for over 30 yrs. It's more affordable than the other insurances in our area, and our doctors, nurses, and support staff have been excellent.  RIP Bernard Tyson.",en,[],[],[],1,2,16,[],[],https://twitter.com/808maukamakai/status/1193616995586990080,False,,0,,,,,,,,"[{'screen_name': 'NPR', 'name': 'NPR', 'id': '5392522'}]",,,,
1193541981261176832,1193077966537986049,2019-11-10 20:22:37 IST,2019-11-10,20:22:37,+0530,524524991,suescarrott,Susan Scarrott #3.5% 🇪🇺,,"@GirlGiada @KnittedKittie @BrexitInCourt @MattHancock @Conservatives @Jeremy_Hunt ... &amp; video of  #NHS North West Leadership Academy at the Kaiser Permanente Center for Total Health in Washington As the man says ""that's the difference between us &amp; just an insurance company""  https://t.co/VfD9NpLicd",en,[],['https://youtu.be/n3AibL58n0M'],[],1,1,1,['nhs'],[],https://twitter.com/SueScarrott/status/1193541981261176832,False,,0,,,,,,,,"[{'screen_name': 'GirlGiada', 'name': 'Giada #FBPE #Resist 3.5% 🇪🇺🌊', 'id': '3602010316'}, {'screen_name': 'KnittedKittie', 'name': 'KnittingCat 🕷🇪🇺🇫🇷\U0001f9f6🐟❄️💙3.5%', 'id': '1085683407844265984'}, {'screen_name': 'BrexitInCourt', 'name': 'Brexit In Court: #FBPE 3.5% ⚖🇪🇺🏴\U000e0067\U000e0062\U000e0073\U000e0063\U000e0074\U000e007f', 'id': '937919757034147840'}, {'screen_name': 'MattHancock', 'name': 'Matt Hancock', 'id': '19825835'}, {'screen_name': 'Conservatives', 'name': 'Conservatives', 'id': '14281853'}, {'screen_name': 'Jeremy_Hunt', 'name': 'Jeremy Hunt', 'id': '112398730'}]",,,,
